#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-0.4515 #initial Z position [m]
#0.001612 #step of Z [m]
#561 #number of points vs Z
0.0	-4.048e-05	0.0
0.0	-4.114e-05	0.0
0.0	-4.182e-05	0.0
0.0	-4.251e-05	0.0
0.0	-4.322e-05	0.0
0.0	-4.394e-05	0.0
0.0	-4.467e-05	0.0
0.0	-4.542e-05	0.0
0.0	-4.619e-05	0.0
0.0	-4.697e-05	0.0
0.0	-4.777e-05	0.0
0.0	-4.859e-05	0.0
0.0	-4.942e-05	0.0
0.0	-5.027e-05	0.0
0.0	-5.114e-05	0.0
0.0	-5.203e-05	0.0
0.0	-5.294e-05	0.0
0.0	-5.387e-05	0.0
0.0	-5.482e-05	0.0
0.0	-5.579e-05	0.0
0.0	-5.678e-05	0.0
0.0	-5.779e-05	0.0
0.0	-5.883e-05	0.0
0.0	-5.988e-05	0.0
0.0	-6.097e-05	0.0
0.0	-6.207e-05	0.0
0.0	-6.32e-05	0.0
0.0	-6.436e-05	0.0
0.0	-6.555e-05	0.0
0.0	-6.676e-05	0.0
0.0	-6.8e-05	0.0
0.0	-6.927e-05	0.0
0.0	-7.056e-05	0.0
0.0	-7.189e-05	0.0
0.0	-7.325e-05	0.0
0.0	-7.464e-05	0.0
0.0	-7.607e-05	0.0
0.0	-7.752e-05	0.0
0.0	-7.902e-05	0.0
0.0	-8.055e-05	0.0
0.0	-8.211e-05	0.0
0.0	-8.372e-05	0.0
0.0	-8.536e-05	0.0
0.0	-8.705e-05	0.0
0.0	-8.877e-05	0.0
0.0	-9.054e-05	0.0
0.0	-9.235e-05	0.0
0.0	-9.421e-05	0.0
0.0	-9.611e-05	0.0
0.0	-9.807e-05	0.0
0.0	-0.00010007	0.0
0.0	-0.00010212	0.0
0.0	-0.00010423	0.0
0.0	-0.00010639	0.0
0.0	-0.0001086	0.0
0.0	-0.00011088	0.0
0.0	-0.00011321	0.0
0.0	-0.00011561	0.0
0.0	-0.00011806	0.0
0.0	-0.00012059	0.0
0.0	-0.00012318	0.0
0.0	-0.00012584	0.0
0.0	-0.00012857	0.0
0.0	-0.00013137	0.0
0.0	-0.00013426	0.0
0.0	-0.00013722	0.0
0.0	-0.00014026	0.0
0.0	-0.00014339	0.0
0.0	-0.0001466	0.0
0.0	-0.00014991	0.0
0.0	-0.00015331	0.0
0.0	-0.0001568	0.0
0.0	-0.00016039	0.0
0.0	-0.00016409	0.0
0.0	-0.00016789	0.0
0.0	-0.0001718	0.0
0.0	-0.00017583	0.0
0.0	-0.00017997	0.0
0.0	-0.00018424	0.0
0.0	-0.00018863	0.0
0.0	-0.00019316	0.0
0.0	-0.00019782	0.0
0.0	-0.00020262	0.0
0.0	-0.00020756	0.0
0.0	-0.00021266	0.0
0.0	-0.00021791	0.0
0.0	-0.00022332	0.0
0.0	-0.0002289	0.0
0.0	-0.00023466	0.0
0.0	-0.0002406	0.0
0.0	-0.00024672	0.0
0.0	-0.00025304	0.0
0.0	-0.00025956	0.0
0.0	-0.00026629	0.0
0.0	-0.00027324	0.0
0.0	-0.00028041	0.0
0.0	-0.00028782	0.0
0.0	-0.00029548	0.0
0.0	-0.00030339	0.0
0.0	-0.00031156	0.0
0.0	-0.00032001	0.0
0.0	-0.00032874	0.0
0.0	-0.00033778	0.0
0.0	-0.00034712	0.0
0.0	-0.00035678	0.0
0.0	-0.00036678	0.0
0.0	-0.00037713	0.0
0.0	-0.00038785	0.0
0.0	-0.00039894	0.0
0.0	-0.00041043	0.0
0.0	-0.00042234	0.0
0.0	-0.00043467	0.0
0.0	-0.00044745	0.0
0.0	-0.00046071	0.0
0.0	-0.00047445	0.0
0.0	-0.00048871	0.0
0.0	-0.0005035	0.0
0.0	-0.00051885	0.0
0.0	-0.00053478	0.0
0.0	-0.00055132	0.0
0.0	-0.00056851	0.0
0.0	-0.00058636	0.0
0.0	-0.00060491	0.0
0.0	-0.00062419	0.0
0.0	-0.00064424	0.0
0.0	-0.00066509	0.0
0.0	-0.00068679	0.0
0.0	-0.00070937	0.0
0.0	-0.00073288	0.0
0.0	-0.00075735	0.0
0.0	-0.00078285	0.0
0.0	-0.00080942	0.0
0.0	-0.00083712	0.0
0.0	-0.000866	0.0
0.0	-0.00089612	0.0
0.0	-0.00092755	0.0
0.0	-0.00096036	0.0
0.0	-0.00099461	0.0
0.0	-0.00103039	0.0
0.0	-0.00106778	0.0
0.0	-0.00110686	0.0
0.0	-0.00114772	0.0
0.0	-0.00119047	0.0
0.0	-0.00123521	0.0
0.0	-0.00128204	0.0
0.0	-0.00133109	0.0
0.0	-0.00138249	0.0
0.0	-0.00143636	0.0
0.0	-0.00149285	0.0
0.0	-0.00155212	0.0
0.0	-0.00161432	0.0
0.0	-0.00167964	0.0
0.0	-0.00174826	0.0
0.0	-0.00182038	0.0
0.0	-0.00189622	0.0
0.0	-0.001976	0.0
0.0	-0.00205997	0.0
0.0	-0.0021484	0.0
0.0	-0.00224158	0.0
0.0	-0.0023398	0.0
0.0	-0.0024434	0.0
0.0	-0.00255274	0.0
0.0	-0.00266818	0.0
0.0	-0.00279015	0.0
0.0	-0.0029191	0.0
0.0	-0.00305549	0.0
0.0	-0.00319984	0.0
0.0	-0.00335273	0.0
0.0	-0.00351475	0.0
0.0	-0.00368656	0.0
0.0	-0.00386888	0.0
0.0	-0.00406248	0.0
0.0	-0.0042682	0.0
0.0	-0.00448696	0.0
0.0	-0.00471976	0.0
0.0	-0.00496768	0.0
0.0	-0.0052319	0.0
0.0	-0.00551374	0.0
0.0	-0.00581459	0.0
0.0	-0.00613603	0.0
0.0	-0.00647974	0.0
0.0	-0.0068476	0.0
0.0	-0.00724166	0.0
0.0	-0.00766419	0.0
0.0	-0.00811769	0.0
0.0	-0.00860491	0.0
0.0	-0.0091289	0.0
0.0	-0.00969304	0.0
0.0	-0.01030109	0.0
0.0	-0.01095721	0.0
0.0	-0.01166606	0.0
0.0	-0.01243284	0.0
0.0	-0.01326337	0.0
0.0	-0.01416418	0.0
0.0	-0.01514262	0.0
0.0	-0.01620699	0.0
0.0	-0.0173667	0.0
0.0	-0.01863242	0.0
0.0	-0.02001635	0.0
0.0	-0.02153243	0.0
0.0	-0.02319674	0.0
0.0	-0.02502785	0.0
0.0	-0.02704733	0.0
0.0	-0.02928046	0.0
0.0	-0.03175695	0.0
0.0	-0.03451208	0.0
0.0	-0.037588	0.0
0.0	-0.04103559	0.0
0.0	-0.04491682	0.0
0.0	-0.04930803	0.0
0.0	-0.05430441	0.0
0.0	-0.06002631	0.0
0.0	-0.06662815	0.0
0.0	-0.07431145	0.0
0.0	-0.0833442	0.0
0.0	-0.09409015	0.0
0.0	-0.1070542	0.0
0.0	-0.12295388	0.0
0.0	-0.14283241	0.0
0.0	-0.16823475	0.0
0.0	-0.20145843	0.0
0.0	-0.24580105	0.0
0.0	-0.30529907	0.0
0.0	-0.38208828	0.0
0.0	-0.46843881	0.0
0.0	-0.54168636	0.0
0.0	-0.58479586	0.0
0.0	-0.60362673	0.0
0.0	-0.61081676	0.0
0.0	-0.61320916	0.0
0.0	-0.61374216	0.0
0.0	-0.61405942	0.0
0.0	-0.61421424	0.0
0.0	-0.61451194	0.0
0.0	-0.6149688	0.0
0.0	-0.61508162	0.0
0.0	-0.61534772	0.0
0.0	-0.61558381	0.0
0.0	-0.61558983	0.0
0.0	-0.61600196	0.0
0.0	-0.61652422	0.0
0.0	-0.61728502	0.0
0.0	-0.61816901	0.0
0.0	-0.61825835	0.0
0.0	-0.61868939	0.0
0.0	-0.62059701	0.0
0.0	-0.62340083	0.0
0.0	-0.62193574	0.0
0.0	-0.60084132	0.0
0.0	-0.54466847	0.0
0.0	-0.45736174	0.0
0.0	-0.36151567	0.0
0.0	-0.27535735	0.0
0.0	-0.20374334	0.0
0.0	-0.14433408	0.0
0.0	-0.09335296	0.0
0.0	-0.04766464	0.0
0.0	-0.00515349	0.0
0.0	0.03558125	0.0
0.0	0.07578661	0.0
0.0	0.11679639	0.0
0.0	0.16003303	0.0
0.0	0.207032	0.0
0.0	0.25948998	0.0
0.0	0.31940786	0.0
0.0	0.38964341	0.0
0.0	0.47472342	0.0
0.0	0.58126222	0.0
0.0	0.71762893	0.0
0.0	0.89098993	0.0
0.0	1.097151	0.0
0.0	1.30446481	0.0
0.0	1.46173975	0.0
0.0	1.54709296	0.0
0.0	1.58132057	0.0
0.0	1.59304136	0.0
0.0	1.59638308	0.0
0.0	1.59690022	0.0
0.0	1.59778687	0.0
0.0	1.59794922	0.0
0.0	1.59745612	0.0
0.0	1.59794922	0.0
0.0	1.59778687	0.0
0.0	1.59690022	0.0
0.0	1.59638308	0.0
0.0	1.59304136	0.0
0.0	1.58132057	0.0
0.0	1.54709296	0.0
0.0	1.46173975	0.0
0.0	1.30446481	0.0
0.0	1.097151	0.0
0.0	0.89098993	0.0
0.0	0.71762893	0.0
0.0	0.58126222	0.0
0.0	0.47472342	0.0
0.0	0.38964341	0.0
0.0	0.31940786	0.0
0.0	0.25948998	0.0
0.0	0.207032	0.0
0.0	0.16003303	0.0
0.0	0.11679639	0.0
0.0	0.07578661	0.0
0.0	0.03558125	0.0
0.0	-0.00515349	0.0
0.0	-0.04766464	0.0
0.0	-0.09335296	0.0
0.0	-0.14433408	0.0
0.0	-0.20374334	0.0
0.0	-0.27535735	0.0
0.0	-0.36151567	0.0
0.0	-0.45736174	0.0
0.0	-0.54466847	0.0
0.0	-0.60084132	0.0
0.0	-0.62193574	0.0
0.0	-0.62340083	0.0
0.0	-0.62059701	0.0
0.0	-0.61868939	0.0
0.0	-0.61825835	0.0
0.0	-0.61816901	0.0
0.0	-0.61728502	0.0
0.0	-0.61652422	0.0
0.0	-0.61600196	0.0
0.0	-0.61558983	0.0
0.0	-0.61558381	0.0
0.0	-0.61534772	0.0
0.0	-0.61508162	0.0
0.0	-0.6149688	0.0
0.0	-0.61451194	0.0
0.0	-0.61421424	0.0
0.0	-0.61405942	0.0
0.0	-0.61374216	0.0
0.0	-0.61320916	0.0
0.0	-0.61081676	0.0
0.0	-0.60362673	0.0
0.0	-0.58479586	0.0
0.0	-0.54168636	0.0
0.0	-0.46843881	0.0
0.0	-0.38208828	0.0
0.0	-0.30529907	0.0
0.0	-0.24580105	0.0
0.0	-0.20145843	0.0
0.0	-0.16823475	0.0
0.0	-0.14283241	0.0
0.0	-0.12295388	0.0
0.0	-0.1070542	0.0
0.0	-0.09409015	0.0
0.0	-0.0833442	0.0
0.0	-0.07431145	0.0
0.0	-0.06662815	0.0
0.0	-0.06002631	0.0
0.0	-0.05430441	0.0
0.0	-0.04930803	0.0
0.0	-0.04491682	0.0
0.0	-0.04103559	0.0
0.0	-0.037588	0.0
0.0	-0.03451208	0.0
0.0	-0.03175695	0.0
0.0	-0.02928046	0.0
0.0	-0.02704733	0.0
0.0	-0.02502785	0.0
0.0	-0.02319674	0.0
0.0	-0.02153243	0.0
0.0	-0.02001635	0.0
0.0	-0.01863242	0.0
0.0	-0.0173667	0.0
0.0	-0.01620699	0.0
0.0	-0.01514262	0.0
0.0	-0.01416418	0.0
0.0	-0.01326337	0.0
0.0	-0.01243284	0.0
0.0	-0.01166606	0.0
0.0	-0.01095721	0.0
0.0	-0.01030109	0.0
0.0	-0.00969304	0.0
0.0	-0.0091289	0.0
0.0	-0.00860491	0.0
0.0	-0.00811769	0.0
0.0	-0.00766419	0.0
0.0	-0.00724166	0.0
0.0	-0.0068476	0.0
0.0	-0.00647974	0.0
0.0	-0.00613603	0.0
0.0	-0.00581459	0.0
0.0	-0.00551374	0.0
0.0	-0.0052319	0.0
0.0	-0.00496768	0.0
0.0	-0.00471976	0.0
0.0	-0.00448696	0.0
0.0	-0.0042682	0.0
0.0	-0.00406248	0.0
0.0	-0.00386888	0.0
0.0	-0.00368656	0.0
0.0	-0.00351475	0.0
0.0	-0.00335273	0.0
0.0	-0.00319984	0.0
0.0	-0.00305549	0.0
0.0	-0.0029191	0.0
0.0	-0.00279015	0.0
0.0	-0.00266818	0.0
0.0	-0.00255274	0.0
0.0	-0.0024434	0.0
0.0	-0.0023398	0.0
0.0	-0.00224158	0.0
0.0	-0.0021484	0.0
0.0	-0.00205997	0.0
0.0	-0.001976	0.0
0.0	-0.00189622	0.0
0.0	-0.00182038	0.0
0.0	-0.00174826	0.0
0.0	-0.00167964	0.0
0.0	-0.00161432	0.0
0.0	-0.00155212	0.0
0.0	-0.00149285	0.0
0.0	-0.00143636	0.0
0.0	-0.00138249	0.0
0.0	-0.00133109	0.0
0.0	-0.00128204	0.0
0.0	-0.00123521	0.0
0.0	-0.00119047	0.0
0.0	-0.00114772	0.0
0.0	-0.00110686	0.0
0.0	-0.00106778	0.0
0.0	-0.00103039	0.0
0.0	-0.00099461	0.0
0.0	-0.00096036	0.0
0.0	-0.00092755	0.0
0.0	-0.00089612	0.0
0.0	-0.000866	0.0
0.0	-0.00083712	0.0
0.0	-0.00080942	0.0
0.0	-0.00078285	0.0
0.0	-0.00075735	0.0
0.0	-0.00073288	0.0
0.0	-0.00070937	0.0
0.0	-0.00068679	0.0
0.0	-0.00066509	0.0
0.0	-0.00064424	0.0
0.0	-0.00062419	0.0
0.0	-0.00060491	0.0
0.0	-0.00058636	0.0
0.0	-0.00056851	0.0
0.0	-0.00055132	0.0
0.0	-0.00053478	0.0
0.0	-0.00051885	0.0
0.0	-0.0005035	0.0
0.0	-0.00048871	0.0
0.0	-0.00047445	0.0
0.0	-0.00046071	0.0
0.0	-0.00044745	0.0
0.0	-0.00043467	0.0
0.0	-0.00042234	0.0
0.0	-0.00041043	0.0
0.0	-0.00039894	0.0
0.0	-0.00038785	0.0
0.0	-0.00037713	0.0
0.0	-0.00036678	0.0
0.0	-0.00035678	0.0
0.0	-0.00034712	0.0
0.0	-0.00033778	0.0
0.0	-0.00032874	0.0
0.0	-0.00032001	0.0
0.0	-0.00031156	0.0
0.0	-0.00030339	0.0
0.0	-0.00029548	0.0
0.0	-0.00028782	0.0
0.0	-0.00028041	0.0
0.0	-0.00027324	0.0
0.0	-0.00026629	0.0
0.0	-0.00025956	0.0
0.0	-0.00025304	0.0
0.0	-0.00024672	0.0
0.0	-0.0002406	0.0
0.0	-0.00023466	0.0
0.0	-0.0002289	0.0
0.0	-0.00022332	0.0
0.0	-0.00021791	0.0
0.0	-0.00021266	0.0
0.0	-0.00020756	0.0
0.0	-0.00020262	0.0
0.0	-0.00019782	0.0
0.0	-0.00019316	0.0
0.0	-0.00018863	0.0
0.0	-0.00018424	0.0
