-77.4	-0.4048000597476933
-77.23875000000001	-0.4114381386485748
-77.0775	-0.4182124523562151
-76.91625	-0.4251262001453903
-76.755	-0.4321830453213435
-76.59375	-0.4393863077685869
-76.4325	-0.4467397946388379
-76.27125	-0.4542473096730089
-76.11	-0.4619124886012401
-75.94875	-0.46973959504762364
-75.78750000000001	-0.4777324980412654
-75.62625000000001	-0.4858954320389871
-75.465	-0.4942330365934832
-75.30375000000001	-0.5027493736494797
-75.1425	-0.5114493854659099
-74.98125	-0.5203377071897137
-74.82000000000001	-0.5294192374294049
-74.65875	-0.5386988725980221
-74.4975	-0.5481820334701301
-74.33624999999999	-0.5578739757298073
-74.175	-0.5677801743522786
-74.01375	-0.5779063749206074
-73.8525	-0.588258324579713
-73.69125000000001	-0.5988423261960044
-73.53	-0.6096643430085328
-73.36875	-0.6207309655423867
-73.20750000000001	-0.6320487740897677
-73.04625	-0.6436246488430627
-72.885	-0.6554656019671106
-72.72375	-0.6675788835517157
-72.5625	-0.6799721243523006
-72.40125	-0.6926530391619968
-72.24	-0.7056296695886688
-72.07875	-0.7189101866466574
-71.9175	-0.7325032638838661
-71.75625000000001	-0.7464176483773948
-71.59500000000001	-0.7606624446531464
-71.43375	-0.7752472279618544
-71.27250000000001	-0.790181586605097
-71.11125	-0.8054754821126251
-70.95	-0.8211395135518906
-70.78875000000001	-0.837184319963458
-70.6275	-0.8536210167499743
-70.46625	-0.8704611366689406
-70.30499999999999	-0.887716568352912
-70.14375	-0.905399517867616
-69.9825	-0.9235227330098341
-69.82125	-0.9420994989134556
-69.66000000000001	-0.9611432259709403
-69.49875	-0.9806681400795304
-69.3375	-1.0006886900518175
-69.17625000000001	-1.0212201746996907
-69.015	-1.0422781801495231
-68.85375	-1.0638787729104253
-68.6925	-1.0860389059829445
-68.53125	-1.1087758245404866
-68.37	-1.1321076654535471
-68.20875	-1.1560529956614696
-68.0475	-1.1806313111654245
-67.88625	-1.2058624664600608
-67.72500000000001	-1.2317675562473387
-67.56375000000001	-1.2583680069926209
-67.4025	-1.2856861910694481
-67.24125000000001	-1.3137454708929355
-67.08	-1.342569846939078
-66.91875	-1.3721844194383517
-66.75750000000001	-1.4026151222346388
-66.59625	-1.4338890030773037
-66.435	-1.466034119709868
-66.27374999999999	-1.4990794885291365
-66.1125	-1.533055455672547
-65.95125	-1.5679934582084716
-65.79	-1.6039259933944812
-65.62875000000001	-1.6408873771721653
-65.4675	-1.6789126630852758
-65.30625	-1.7180386630215996
-65.14500000000001	-1.7583036503038278
-64.98375	-1.7997474147867116
-64.8225	-1.8424112874631884
-64.66125	-1.8863383982813844
-64.5	-1.9315737136099638
-64.33875	-1.9781638119373652
-64.1775	-2.0261574901110575
-64.01625	-2.075605427241471
-63.855	-2.126560472611551
-63.69375	-2.1790778285148877
-63.532500000000006	-2.2332148356786403
-63.37125	-2.289031483440658
-63.21000000000001	-2.3465903405662267
-63.04875	-2.4059566282578686
-62.8875	-2.4671983616878483
-62.72625000000001	-2.530386688791558
-62.565	-2.5955957826129814
-62.40375	-2.6629032359644573
-62.2425	-2.7323899949110118
-62.081250000000004	-2.8041408275391655
-61.92000000000001	-2.878244073363631
-61.75875	-2.9547924315817737
-61.597500000000004	-3.0338826045840706
-61.43625	-3.1156158005729835
-61.275000000000006	-3.2000981242364235
-61.11375000000001	-3.287440371105607
-60.9525	-3.3777587933947495
-60.791250000000005	-3.4711749882353704
-60.629999999999995	-3.5678165221226408
-60.46875	-3.667816879086292
-60.307500000000005	-3.771316275206611
-60.14625	-3.878461517123141
-59.98500000000001	-3.989406667901109
-59.82375	-4.104313415732699
-59.6625	-4.223351585325024
-59.501250000000006	-4.346699303034116
-59.34	-4.474543898437337
-59.17875000000001	-4.607081954353759
-59.0175	-4.74452027291841
-58.85625	-4.887076301140598
-58.69500000000001	-5.034978618146397
-58.53375	-5.188467942017466
-58.3725	-5.347797406457042
-58.21125	-5.513233826278294
-58.050000000000004	-5.685057973865719
-57.88875000000001	-5.863565886258346
-57.7275	-6.049069631788251
-57.566250000000004	-6.241898139773274
-57.405	-6.442398717214258
-57.243750000000006	-6.650937627216106
-57.08250000000001	-6.86790166589268
-56.92125	-7.093699428267986
-56.760000000000005	-7.32876277500207
-56.598749999999995	-7.57354784740691
-56.4375	-7.828537514855546
-56.276250000000005	-8.094242416369202
-56.115	-8.371203226819908
-55.95375000000001	-8.659992328241357
-55.7925	-8.961216243254794
-55.63125	-9.275517936296206
-55.470000000000006	-9.603579173733733
-55.30875	-9.946123182835555
-55.14750000000001	-10.303918003823728
-54.98625	-10.677778992099936
-54.825	-11.068572551778717
-54.66375000000001	-11.477219982749853
-54.5025	-11.904700920703231
-54.34125	-12.352058165753634
-54.18	-12.820401979818453
-54.018750000000004	-13.310915199364345
-53.85750000000001	-13.824858733136331
-53.69625	-14.363577504206757
-53.535000000000004	-14.928506745131598
-53.37375	-15.521179054894551
-53.212500000000006	-16.143231997462962
-53.05125000000001	-16.796416340843017
-52.89	-17.482605020763792
-52.728750000000005	-18.203803154732146
-52.567499999999995	-18.9621583825826
-52.40625	-19.75997281446944
-52.245000000000005	-20.599715709357117
-52.08375	-21.484037476219854
-51.92250000000001	-22.415784953966536
-51.76125	-23.39801810663773
-51.6	-24.434028451355882
-51.438750000000006	-25.527359255208506
-51.2775	-26.681827723428466
-51.11625	-27.90154922898953
-50.955000000000005	-29.190964383961187
-50.79375	-30.55486849603722
-50.6325	-31.998444444894698
-50.47125	-33.52729863140094
-50.31	-35.1475009898398
-50.14875000000001	-36.865629256922944
-49.987500000000004	-38.688818105139305
-49.82625	-40.62481348914317
-49.665	-42.682033558629044
-49.50375	-44.86963582292381
-49.3425	-47.197592749045576
-49.181250000000006	-49.67677555327102
-49.02	-52.319048531418304
-48.85875	-55.13737419763962
-48.6975	-58.14593188327938
-48.53625	-61.360250689996285
-48.375	-64.79735951102903
-48.213750000000005	-68.47595624325626
-48.0525	-72.41659965982043
-47.89125	-76.64192676743016
-47.730000000000004	-81.17689986969208
-47.56875	-86.04908872094062
-47.4075	-91.28899272103861
-47.24625	-96.93041052730406
-47.085	-103.01086570236534
-46.923750000000005	-109.57209750516087
-46.7625	-116.6606306674888
-46.60125	-124.32843731409879
-46.44	-132.63371184084767
-46.27875	-141.64177998710235
-46.11750000000001	-151.4261719775584
-45.956250000000004	-162.06989626728154
-45.795	-173.66695952050176
-45.63375	-186.32419260423504
-45.4725	-200.16345809247028
-45.31125	-215.32433943774902
-45.150000000000006	-231.96744058925134
-44.98875	-250.2784695423428
-44.8275	-270.47333544434343
-44.66625	-292.8045710562349
-44.505	-317.5695063654979
-44.34375	-345.1207833409034
-44.182500000000005	-375.880038022616
-44.02125	-410.3559258877332
-43.86	-449.16818929306726
-43.698750000000004	-493.08026021376713
-43.5375	-543.044124367252
-43.37625	-600.2631196545152
-43.215	-666.2814739108383
-43.05375	-743.1145158255728
-42.892500000000005	-833.4420225525577
-42.73125	-940.9014845120658
-42.57	-1070.5420392460137
-42.40875	-1229.538773636115
-42.2475	-1428.3241111460493
-42.08625000000001	-1682.3475124591491
-41.925000000000004	-2014.584265188052
-41.76375	-2458.010545909113
-41.6025	-3052.990707716782
-41.44125	-3820.8828323444504
-41.28	-4684.388094663108
-41.118750000000006	-5416.863610132725
-40.9575	-5847.9586432782235
-40.79625	-6036.267284101875
-40.635	-6108.167558670328
-40.47375	-6132.091565155644
-40.3125	-6137.421625835785
-40.151250000000005	-6140.594206585868
-39.99	-6142.142375781589
-39.82875	-6145.119411173417
-39.667500000000004	-6149.687993884323
-39.50625	-6150.816152002066
-39.345	-6153.477244881198
-39.18375	-6155.838106281452
-39.0225	-6155.89825812717
-38.861250000000005	-6160.019610328469
-38.7	-6165.242244666879
-38.53875	-6172.850194210099
-38.3775	-6181.690067398761
-38.216249999999995	-6182.583457729523
-38.055	-6186.893881260949
-37.893750000000004	-6205.97013862898
-37.7325	-6234.008315384121
-37.57125	-6219.357448623152
-37.41	-6008.413230447884
-37.24875	-5446.684726920425
-37.0875	-4573.6173904656725
-36.92625	-3615.156663931758
-36.765	-2753.5735171437677
-36.60375	-2037.4333939887963
-36.4425	-1443.3408414188698
-36.28125	-933.529639954575
-36.12	-476.6464433016475
-35.95875	-51.53494153279824
-35.7975	355.81250838452524
-35.636250000000004	757.8660959982428
-35.475	1167.9639176804315
-35.31375	1600.3302794358842
-35.152499999999996	2070.319962337281
-34.99125	2594.899774088223
-34.830000000000005	3194.078640998791
-34.66875	3896.4341256310913
-34.5075	4747.23424703541
-34.34625	5812.622209089523
-34.184999999999995	7176.289288125803
-34.02375	8909.899323911783
-33.862500000000004	10971.510023384244
-33.70125	13044.648127927645
-33.54	14617.39746519532
-33.37875	15470.929628709666
-33.2175	15813.205698585944
-33.05625	15930.413611123506
-32.895	15963.830777054623
-32.73375	15969.00215908536
-32.5725	15977.868733231011
-32.41125	15979.49216486957
-32.25	15974.561190034045
